state_fips,state_name,state_abbreviation,year,actual_saidi,predicted_saidi,actual_saifi,predicted_saifi,actual_drought,predicted_drought,actual_compliance,predicted_compliance
31,Nebraska,NE,2014,123.04198670365854,,0.8692878194189121,,18.62539773718011,,19.521276595744673,
31,Nebraska,NE,2015,86.2390000786589,,0.732086253554228,,5.723589275984427,,19.820295983086666,
31,Nebraska,NE,2016,83.6164906121882,,0.674547466550951,,4.663709925296515,,8.027282266526754,
31,Nebraska,NE,2017,154.33667061071006,,0.8791214427398603,,9.104277143647192,,5.320813771517994,
31,Nebraska,NE,2018,188.17930336463314,,1.0852078756668755,,3.8145882505202584,,3.582554517133955,
31,Nebraska,NE,2019,84.03300347394295,191.42879668315476,0.6543871006969416,0.9303833764737144,0.3866239364452125,1.0666920179168087,3.310915675116397,2.843124324043826
31,Nebraska,NE,2020,113.38334429067073,183.59837956264772,0.7896409210568645,0.8975580162607999,20.017619932530774,19.371094798376934,3.6678553234844617,2.701301608931442
31,Nebraska,NE,2021,516.0080614538837,188.879652040597,1.154376631248663,0.8414170980712303,26.844670598295565,27.47990023873751,4.3256997455470705,3.5226766522533604
31,Nebraska,NE,2022,82.05611107359724,230.34537351869315,0.6084315015616366,0.893912176433851,52.168022062883715,50.94701252195257,4.460212873796249,3.908195564496443
31,Nebraska,NE,2023,72.6392838670123,184.13154590350518,0.5583596490893972,0.8473807729357928,46.08083910344778,46.7192592595357,4.225352112676054,4.016782871088784
31,Nebraska,NE,2024,641.7044253940389,184.55406320698538,1.2321386178617713,0.7598417145133388,21.06209355751815,20.942400046563083,4.785643070787633,3.648517738018306
32,,NV,2010,,,,,23.054514807043624,,6.291635825314577,
32,,NV,2011,,,,,1.5584172871991977,,5.234058238112789,
32,,NV,2012,,,,,51.18868327377402,,4.590163934426226,
32,Nevada,NV,2013,68.21291234021763,,0.6168282119662766,,58.389470734835676,,3.709038530788616,
32,Nevada,NV,2014,75.66769693966131,,0.7021070167333048,,66.17269838222245,,3.937566512947854,
32,Nevada,NV,2015,106.95659393300859,,0.7310904835342442,,65.56639449725225,,3.8340885325897487,
32,Nevada,NV,2016,95.69782876711803,,0.8354059253912831,,32.71529772526765,,2.465753424657533,
32,Nevada,NV,2017,114.4257922006667,,0.9048253075558128,,2.7230094729945766,,3.9030955585464318,
32,Nevada,NV,2018,126.16011218699778,,0.9763426680005438,,25.27027016424978,,4.8498845265588875,
32,Nevada,NV,2019,87.00497484951279,156.33102973863868,0.814644587904746,0.9954978794239836,9.01111876094411,10.337773027268147,3.6881268197994164,2.0879871946169084
32,Nevada,NV,2020,73.27989510324247,178.7603641094127,0.7215326374267628,0.9259587612954755,40.78340098461451,39.41047237934522,3.015720243824189,2.8608684997246496
32,Nevada,NV,2021,102.41507274861284,162.91579004894905,0.8373450034076454,0.8064339692930215,79.00556557895236,78.78342682146894,2.509529860228715,2.706087851057635
32,Nevada,NV,2022,195.1233340617792,157.5028548366942,0.9842829312069715,0.7782485112518099,69.32632265768315,68.64426969510204,3.178099433606038,2.1941554171617086
32,Nevada,NV,2023,138.71142322471528,184.04070286441464,0.9420684843943014,0.834208174861521,18.22761763399817,19.635352605873344,3.6125817502335713,2.3557674002573297
32,Nevada,NV,2024,158.86283376870333,195.75187444132806,1.107636770322585,0.9166883318912232,12.946932643340885,13.216416239110206,4.824830977258755,2.241611169883124
33,,NH,2010,,,,,2.8814348693232557,,24.981017463933178,
33,,NH,2011,,,,,0.7360130692858271,,25.681818181818173,
33,,NH,2012,,,,,7.1878597699014355,,24.981132075471688,
33,New Hampshire,NH,2013,249.66508562968016,,2.173258558025526,,5.8768276288673285,,26.224566691785977,
33,New Hampshire,NH,2014,862.949281410218,,2.2643259695462756,,3.338240207540494,,22.263868065967,
33,New Hampshire,NH,2015,149.33485783482888,,1.383627113175621,,10.030688072600622,,9.27449513836948,
33,New Hampshire,NH,2016,191.9934575414546,,1.5367760362792955,,24.071821974461542,,11.235119047619047,
33,New Hampshire,NH,2017,1113.2824673805305,,2.2967680941651323,,12.985324147443096,,14.592592592592585,
33,New Hampshire,NH,2018,508.83690632104447,,2.1729908994775498,,5.173229990730631,,14.317343173431725,
33,New Hampshire,NH,2019,291.9621356915962,495.9341221131954,1.4293882397537032,1.883595625014131,1.7795153886251023,2.0086061209583033,14.180749448934598,10.259146287222755
33,New Hampshire,NH,2020,499.4106228507459,495.6170645975831,1.8208137668258206,1.543713362324049,21.978092180125962,21.225819694326148,9.499637418419145,8.547969483600113
